model,alg,workers,time,date,sccs,ustates,utrans,tstates,ttrans,initstates,selfloop,claimdead,claimfound,claimsuccess
bakery.6,ufscc,12,5.510,2015-11-25.21:24:33,2636212,11845035,40400559,12199063,41598064,1,0,7238666,21690906,11897465
cambridge.6,ufscc,12,4.790,2015-11-25.21:24:40,8413,3354295,9483191,3451910,9803759,1,0,9764,6215671,3395170
leader_filters.7,ufscc,12,9.030,2015-11-25.21:24:51,26302351,26302351,91692858,26323874,91785374,1,0,65424166,0,26323874
lup.3,ufscc,12,1.020,2015-11-25.21:24:54,1,1948617,3621672,2085715,3882102,1,0,0,1764138,1962092
resistance.1,ufscc,12,6.290,2015-11-25.21:25:01,3,13762624,32052024,18437116,43653157,1,0,1,20988831,15948320
sorter.3,ufscc,12,0.790,2015-11-25.21:25:03,1177164,1288478,2740540,1470520,3114732,1,282562,1103807,194111,1462815
bakery.6,renault,12,42.750,2015-11-25.21:25:47,2636212,11845035,40400559,107077027,370613838,1,-1,-1,-1,-1
cambridge.6,renault,12,18.900,2015-11-25.21:26:08,8413,3354295,9483191,39927171,112874114,1,-1,-1,-1,-1
leader_filters.7,renault,12,8.110,2015-11-25.21:26:18,26302351,26302351,91692858,26629506,93030666,1,-1,-1,-1,-1
lup.3,renault,12,7.260,2015-11-25.21:26:27,1,1948617,3621672,23331562,43376657,1,-1,-1,-1,-1
resistance.1,renault,12,54.590,2015-11-25.21:27:23,3,13762624,32052024,164908794,384108469,1,-1,-1,-1,-1
sorter.3,renault,12,0.760,2015-11-25.21:27:25,1177164,1288478,2740540,2195730,4694488,1,-1,-1,-1,-1
bakery.6,ufscc,16,4.820,2015-11-25.21:27:31,2636212,11845035,40400559,12516904,42655552,1,0,7254935,21856423,11927260
cambridge.6,ufscc,16,4.830,2015-11-25.21:27:37,8413,3354295,9483191,3465447,9823015,1,0,9737,6214170,3388170
leader_filters.7,ufscc,16,6.710,2015-11-25.21:27:46,26302351,26302351,91692858,26329746,91808537,1,0,65430955,0,26329746
lup.3,ufscc,16,0.910,2015-11-25.21:27:49,1,1948617,3621672,2772828,5207259,1,0,0,2095107,2048624
resistance.1,ufscc,16,5.920,2015-11-25.21:27:56,3,13762624,32052024,19463187,46089467,1,0,1,21783103,16755728
sorter.3,ufscc,16,0.600,2015-11-25.21:27:58,1177164,1288478,2740540,1474733,3132118,1,285711,1096772,202966,1459007
bakery.6,renault,16,53.350,2015-11-25.21:28:52,2636212,11845035,40400559,138235367,478105238,1,-1,-1,-1,-1
cambridge.6,renault,16,18.510,2015-11-25.21:29:13,8413,3354295,9483191,53291763,150782538,1,-1,-1,-1,-1
leader_filters.7,renault,16,5.910,2015-11-25.21:29:20,26302351,26302351,91692858,27403761,95707766,1,-1,-1,-1,-1
lup.3,renault,16,7.110,2015-11-25.21:29:30,1,1948617,3621672,31107985,57836885,1,-1,-1,-1,-1
resistance.1,renault,16,54.110,2015-11-25.21:30:25,3,13762624,32052024,219721773,511794156,1,-1,-1,-1,-1
sorter.3,renault,16,0.700,2015-11-25.21:30:27,1177164,1288478,2740540,2437104,5268407,1,-1,-1,-1,-1
bakery.6,ufscc,24,2.680,2015-11-25.21:30:31,2636212,11845035,40400559,12351211,42146098,1,0,7250545,21737924,11929582
cambridge.6,ufscc,24,1.030,2015-11-25.21:30:34,8413,3354295,9483191,3460256,9834031,1,0,9817,6222042,3403571
leader_filters.7,ufscc,24,4.620,2015-11-25.21:30:40,26302351,26302351,91692858,26338583,91847873,1,0,65445513,0,26338583
lup.3,ufscc,24,0.850,2015-11-25.21:30:43,1,1948617,3621672,2626545,5071586,1,0,0,1982185,2040375
resistance.1,ufscc,24,6.520,2015-11-25.21:30:51,3,13762624,32052024,23319573,54873034,1,0,1,24200176,18816825
sorter.3,ufscc,24,0.480,2015-11-25.21:30:53,1177164,1288478,2740540,1572133,3312797,1,299990,1133131,199412,1557832
bakery.6,renault,24,59.650,2015-11-25.21:31:54,2636212,11845035,40400559,207783339,719631148,1,-1,-1,-1,-1
cambridge.6,renault,24,18.890,2015-11-25.21:32:15,8413,3354295,9483191,80163247,226733896,1,-1,-1,-1,-1
leader_filters.7,renault,24,4.070,2015-11-25.21:32:20,26302351,26302351,91692858,27214061,95339328,1,-1,-1,-1,-1
lup.3,renault,24,7.180,2015-11-25.21:32:30,1,1948617,3621672,46685471,86794545,1,-1,-1,-1,-1
resistance.1,renault,24,54.310,2015-11-25.21:33:26,3,13762624,32052024,329069471,766545202,1,-1,-1,-1,-1
sorter.3,renault,24,0.570,2015-11-25.21:33:28,1177164,1288478,2740540,2907922,6199266,1,-1,-1,-1,-1
bakery.6,ufscc,32,4.930,2015-11-25.21:33:34,2636212,11845035,40400559,12132443,41425573,1,0,7239692,21589204,11914369
cambridge.6,ufscc,32,0.910,2015-11-25.21:33:37,8413,3354295,9483191,3545144,10041091,1,0,9819,6266057,3412208
leader_filters.7,ufscc,32,3.440,2015-11-25.21:33:42,26302351,26302351,91692858,26381590,92030926,1,0,65513404,0,26381590
lup.3,ufscc,32,0.680,2015-11-25.21:33:45,1,1948617,3621672,2834836,5446146,1,0,0,2142091,2062556
resistance.1,ufscc,32,7.390,2015-11-25.21:33:53,3,13762624,32052024,25865854,62824553,1,0,1,25394650,19012815
sorter.3,ufscc,32,0.440,2015-11-25.21:33:56,1177164,1288478,2740540,1651659,3476424,1,314222,1156828,206468,1633296
bakery.6,renault,32,64.760,2015-11-25.21:35:02,2636212,11845035,40400559,274180193,949232835,1,-1,-1,-1,-1
cambridge.6,renault,32,18.760,2015-11-25.21:35:23,8413,3354295,9483191,106737373,301832762,1,-1,-1,-1,-1
leader_filters.7,renault,32,3.260,2015-11-25.21:35:28,26302351,26302351,91692858,28177189,98881010,1,-1,-1,-1,-1
lup.3,renault,32,7.180,2015-11-25.21:35:38,1,1948617,3621672,62205023,115608031,1,-1,-1,-1,-1
resistance.1,renault,32,54.100,2015-11-25.21:36:33,3,13762624,32052024,439637938,1024027771,1,-1,-1,-1,-1
sorter.3,renault,32,0.600,2015-11-25.21:36:35,1177164,1288478,2740540,3536968,7552962,1,-1,-1,-1,-1
bakery.6,ufscc,48,1.530,2015-11-25.21:36:38,2636212,11845035,40400559,12495200,42667623,1,0,7270222,21800219,11950322
cambridge.6,ufscc,48,0.700,2015-11-25.21:36:41,8413,3354295,9483191,3550440,10112576,1,0,9851,6288732,3437361
leader_filters.7,ufscc,48,2.440,2015-11-25.21:36:46,26302351,26302351,91692858,26382899,92036330,1,0,65514707,0,26382899
lup.3,ufscc,48,0.500,2015-11-25.21:36:49,1,1948617,3621672,2335755,4396013,1,0,0,1914586,2007633
resistance.1,ufscc,48,5.680,2015-11-25.21:36:56,3,13762624,32052024,29223678,69016083,1,0,1,26970218,21028653
sorter.3,ufscc,48,0.440,2015-11-25.21:36:58,1177164,1288478,2740540,1694640,3554126,1,318893,1162884,209205,1675295
bakery.6,renault,48,68.090,2015-11-25.21:38:08,2636212,11845035,40400559,410711574,1422242158,1,-1,-1,-1,-1
cambridge.6,renault,48,19.160,2015-11-25.21:38:30,8413,3354295,9483191,160610881,454498783,1,-1,-1,-1,-1
leader_filters.7,renault,48,2.340,2015-11-25.21:38:34,26302351,26302351,91692858,28140078,98916795,1,-1,-1,-1,-1
lup.3,renault,48,7.660,2015-11-25.21:38:45,1,1948617,3621672,93461784,173713614,1,-1,-1,-1,-1
resistance.1,renault,48,58.290,2015-11-25.21:39:44,3,13762624,32052024,657122526,1530629414,1,-1,-1,-1,-1
sorter.3,renault,48,0.530,2015-11-25.21:39:47,1177164,1288478,2740540,4115435,8751032,1,-1,-1,-1,-1
bakery.6,ufscc,64,1.260,2015-11-25.21:39:50,2636212,11845035,40400559,12318084,42048787,1,0,7272572,21686895,11964967
cambridge.6,ufscc,64,0.700,2015-11-25.21:39:53,8413,3354295,9483191,3582837,10160047,1,0,9963,6293932,3445765
leader_filters.7,ufscc,64,1.880,2015-11-25.21:39:57,26302351,26302351,91692858,26444774,92294740,1,0,65601339,0,26444774
lup.3,ufscc,64,0.490,2015-11-25.21:40:00,1,1948617,3621672,2594993,4969113,1,0,0,2057621,2029470
resistance.1,ufscc,64,5.100,2015-11-25.21:40:07,3,13762624,32052024,31034533,74713553,1,0,1,28479252,21919532
sorter.3,ufscc,64,0.700,2015-11-25.21:40:11,1177164,1288478,2740540,1888730,3949946,1,353436,1252636,224160,1861503
bakery.6,renault,64,69.100,2015-11-25.21:41:23,2636212,11845035,40400559,548184657,1899074390,1,-1,-1,-1,-1
cambridge.6,renault,64,19.960,2015-11-25.21:41:45,8413,3354295,9483191,214144992,605993406,1,-1,-1,-1,-1
leader_filters.7,renault,64,2.000,2015-11-25.21:41:50,26302351,26302351,91692858,28896305,101747365,1,-1,-1,-1,-1
lup.3,renault,64,7.960,2015-11-25.21:42:04,1,1948617,3621672,124708716,231782547,1,-1,-1,-1,-1
resistance.1,renault,64,57.000,2015-11-25.21:43:04,3,13762624,32052024,872589831,2032225215,1,-1,-1,-1,-1
sorter.3,renault,64,0.610,2015-11-25.21:43:08,1177164,1288478,2740540,4477021,9524842,1,-1,-1,-1,-1
bakery.6,tarjan,1,40.480,2015-11-26.01:39:15,2636212,11845035,40400559,11845035,40400559,1,-1,-1,-1,-1
cambridge.6,tarjan,1,14.910,2015-11-26.01:39:31,8413,3354295,9483191,3354295,9483191,1,-1,-1,-1,-1
leader_filters.7,tarjan,1,67.280,2015-11-26.01:40:40,26302351,26302351,91692858,26302351,91692858,1,-1,-1,-1,-1
lup.3,tarjan,1,5.470,2015-11-26.01:40:47,1,1948617,3621672,1948617,3621672,1,-1,-1,-1,-1
resistance.1,tarjan,1,40.390,2015-11-26.01:41:28,3,13762624,32052024,13762624,32052024,1,-1,-1,-1,-1
sorter.3,tarjan,1,2.810,2015-11-26.01:41:33,1177164,1288478,2740540,1288478,2740540,1,-1,-1,-1,-1
bakery.6,ufscc,1,44.310,2015-11-26.01:42:18,2636212,11845035,40400559,11845035,40400560,1,0,7207804,21347721,11845035
cambridge.6,ufscc,1,22.510,2015-11-26.01:42:42,8413,3354295,9483191,3354295,9483192,1,0,9724,6119173,3354295
leader_filters.7,ufscc,1,90.100,2015-11-26.01:44:14,26302351,26302351,91692858,26302351,91692859,1,0,65390508,0,26302351
lup.3,ufscc,1,6.350,2015-11-26.01:44:22,1,1948617,3621672,1948617,3621673,1,0,0,1673056,1948617
resistance.1,ufscc,1,45.300,2015-11-26.01:45:08,3,13762624,32052024,13762624,32052025,1,0,1,18289400,13762624
sorter.3,ufscc,1,4.520,2015-11-26.01:45:14,1177164,1288478,2740540,1288478,2740541,1,251094,1024992,175977,1288478
bakery.6,renault,1,45.860,2015-11-26.01:46:01,2636212,11845035,40400559,11845035,40400559,1,-1,-1,-1,-1
cambridge.6,renault,1,16.990,2015-11-26.01:46:19,8413,3354295,9483191,3354295,9483191,1,-1,-1,-1,-1
leader_filters.7,renault,1,76.810,2015-11-26.01:47:38,26302351,26302351,91692858,26302351,91692858,1,-1,-1,-1,-1
lup.3,renault,1,7.080,2015-11-26.01:47:47,1,1948617,3621672,1948617,3621672,1,-1,-1,-1,-1
resistance.1,renault,1,52.360,2015-11-26.01:48:40,3,13762624,32052024,13762624,32052024,1,-1,-1,-1,-1
sorter.3,renault,1,3.940,2015-11-26.01:48:45,1177164,1288478,2740540,1288478,2740540,1,-1,-1,-1,-1
bakery.6,ufscc,2,23.520,2015-11-26.01:49:10,2636212,11845035,40400559,12791808,43792754,1,0,7258642,22819903,11952396
cambridge.6,ufscc,2,10.080,2015-11-26.01:49:22,8413,3354295,9483191,3360921,9503946,1,0,9729,6127330,3356861
leader_filters.7,ufscc,2,46.950,2015-11-26.01:50:10,26302351,26302351,91692858,26303017,91695975,1,0,65391782,0,26303017
lup.3,ufscc,2,5.310,2015-11-26.01:50:18,1,1948617,3621672,1949274,3622771,1,0,0,1673712,1948638
resistance.1,ufscc,2,17.040,2015-11-26.01:50:35,3,13762624,32052024,13763369,32054088,1,0,1,18289988,13762979
sorter.3,ufscc,2,3.540,2015-11-26.01:50:40,1177164,1288478,2740540,1294282,2751438,1,251773,1025801,178164,1293118
bakery.6,renault,2,43.470,2015-11-26.01:51:25,2636212,11845035,40400559,20441680,70194277,1,-1,-1,-1,-1
cambridge.6,renault,2,16.660,2015-11-26.01:51:43,8413,3354295,9483191,6700178,18951606,1,-1,-1,-1,-1
leader_filters.7,renault,2,41.990,2015-11-26.01:52:27,26302351,26302351,91692858,26304212,91701351,1,-1,-1,-1,-1
lup.3,renault,2,7.760,2015-11-26.01:52:37,1,1948617,3621672,3897234,7243344,1,-1,-1,-1,-1
resistance.1,renault,2,44.570,2015-11-26.01:53:22,3,13762624,32052024,27525248,64104048,1,-1,-1,-1,-1
sorter.3,renault,2,2.540,2015-11-26.01:53:26,1177164,1288478,2740540,1413211,3009572,1,-1,-1,-1,-1
bakery.6,ufscc,4,14.680,2015-11-26.01:53:41,2636212,11845035,40400559,11943148,40750785,1,0,7225761,21475477,11875887
cambridge.6,ufscc,4,6.000,2015-11-26.01:53:49,8413,3354295,9483191,3380939,9567189,1,0,9772,6154692,3361581
leader_filters.7,ufscc,4,24.740,2015-11-26.01:54:15,26302351,26302351,91692858,26335690,91830771,1,0,65450299,0,26335690
lup.3,ufscc,4,2.740,2015-11-26.01:54:21,1,1948617,3621672,2393412,4427171,1,0,0,2054288,1990896
resistance.1,ufscc,4,17.770,2015-11-26.01:54:39,3,13762624,32052024,19211112,45194002,1,0,1,23337392,15314999
sorter.3,ufscc,4,1.530,2015-11-26.01:54:42,1177164,1288478,2740540,1302162,2766461,1,253046,1029177,178223,1300786
bakery.6,renault,4,45.470,2015-11-26.01:55:28,2636212,11845035,40400559,37807176,130411561,1,-1,-1,-1,-1
cambridge.6,renault,4,18.110,2015-11-26.01:55:48,8413,3354295,9483191,13391944,37888436,1,-1,-1,-1,-1
leader_filters.7,renault,4,22.770,2015-11-26.01:56:12,26302351,26302351,91692858,26752020,93406031,1,-1,-1,-1,-1
lup.3,renault,4,7.990,2015-11-26.01:56:23,1,1948617,3621672,7794468,14486688,1,-1,-1,-1,-1
resistance.1,renault,4,50.540,2015-11-26.01:57:14,3,13762624,32052024,55050496,128208096,1,-1,-1,-1,-1
sorter.3,renault,4,1.460,2015-11-26.01:57:17,1177164,1288478,2740540,1526217,3262079,1,-1,-1,-1,-1
bakery.6,ufscc,6,9.690,2015-11-26.01:57:28,2636212,11845035,40400559,12109023,41277764,1,0,7234660,21615164,11887871
cambridge.6,ufscc,6,4.360,2015-11-26.01:57:34,8413,3354295,9483191,3392833,9602278,1,0,9760,6161061,3366359
leader_filters.7,ufscc,6,16.400,2015-11-26.01:57:52,26302351,26302351,91692858,26308159,91718086,1,0,65399709,0,26308159
lup.3,ufscc,6,2.360,2015-11-26.01:57:56,1,1948617,3621672,2046652,3827444,1,0,0,1750535,1968133
resistance.1,ufscc,6,9.590,2015-11-26.01:58:07,3,13762624,32052024,15931227,37447147,1,0,1,19858063,14757240
sorter.3,ufscc,6,1.210,2015-11-26.01:58:09,1177164,1288478,2740540,1324530,2818083,1,257765,1040286,182820,1321662
bakery.6,renault,6,48.960,2015-11-26.01:58:59,2636212,11845035,40400559,55035791,190198097,1,-1,-1,-1,-1
cambridge.6,renault,6,18.740,2015-11-26.01:59:20,8413,3354295,9483191,20083732,56825319,1,-1,-1,-1,-1
leader_filters.7,renault,6,14.900,2015-11-26.01:59:36,26302351,26302351,91692858,26462986,92376148,1,-1,-1,-1,-1
lup.3,renault,6,7.270,2015-11-26.01:59:46,1,1948617,3621672,11691702,21730032,1,-1,-1,-1,-1
resistance.1,renault,6,49.060,2015-11-26.02:00:35,3,13762624,32052024,82575741,192312141,1,-1,-1,-1,-1
sorter.3,renault,6,1.140,2015-11-26.02:00:38,1177164,1288478,2740540,1745700,3730821,1,-1,-1,-1,-1
bakery.6,ufscc,8,7.250,2015-11-26.02:00:46,2636212,11845035,40400559,11943413,40728858,1,0,7228227,21463743,11865570
cambridge.6,ufscc,8,4.370,2015-11-26.02:00:52,8413,3354295,9483191,3418583,9695202,1,0,9774,6180994,3379487
leader_filters.7,ufscc,8,12.740,2015-11-26.02:01:07,26302351,26302351,91692858,26315774,91749087,1,0,65410940,0,26315774
lup.3,ufscc,8,5.810,2015-11-26.02:01:15,1,1948617,3621672,2499219,4724367,1,0,0,1956364,2017197
resistance.1,ufscc,8,8.730,2015-11-26.02:01:24,3,13762624,32052024,17488719,40795398,1,0,1,20846030,15049240
sorter.3,ufscc,8,1.000,2015-11-26.02:01:27,1177164,1288478,2740540,1371759,2899458,1,263718,1053180,183494,1367567
bakery.6,renault,8,50.260,2015-11-26.02:02:18,2636212,11845035,40400559,71619420,247541959,1,-1,-1,-1,-1
cambridge.6,renault,8,18.280,2015-11-26.02:02:38,8413,3354295,9483191,26775476,75762096,1,-1,-1,-1,-1
leader_filters.7,renault,8,11.700,2015-11-26.02:02:51,26302351,26302351,91692858,26716225,93411284,1,-1,-1,-1,-1
lup.3,renault,8,7.570,2015-11-26.02:03:01,1,1948617,3621672,15529066,28877133,1,-1,-1,-1,-1
resistance.1,renault,8,53.090,2015-11-26.02:03:55,3,13762624,32052024,110100986,256416186,1,-1,-1,-1,-1
sorter.3,renault,8,1.110,2015-11-26.02:03:58,1177164,1288478,2740540,1815535,3889437,1,-1,-1,-1,-1
bakery.6,ufscc,12,5.380,2015-11-26.02:04:04,2636212,11845035,40400559,12133893,41399820,1,0,7236965,21602200,11902008
cambridge.6,ufscc,12,2.750,2015-11-26.02:04:09,8413,3354295,9483191,3504246,9979794,1,0,9845,6264934,3415649
leader_filters.7,ufscc,12,8.760,2015-11-26.02:04:19,26302351,26302351,91692858,26335886,91825854,1,0,65438197,0,26335886
lup.3,ufscc,12,1.090,2015-11-26.02:04:22,1,1948617,3621672,2236066,4190268,1,0,0,1845656,1980999
resistance.1,ufscc,12,6.090,2015-11-26.02:04:29,3,13762624,32052024,17279988,40597181,1,0,1,20387133,15521558
sorter.3,ufscc,12,0.720,2015-11-26.02:04:31,1177164,1288478,2740540,1410652,2988187,1,271515,1072578,189460,1403716
bakery.6,renault,12,43.470,2015-11-26.02:05:16,2636212,11845035,40400559,105480486,364856050,1,-1,-1,-1,-1
cambridge.6,renault,12,19.020,2015-11-26.02:05:37,8413,3354295,9483191,39819143,112479016,1,-1,-1,-1,-1
leader_filters.7,renault,12,8.390,2015-11-26.02:05:47,26302351,26302351,91692858,26858584,93816179,1,-1,-1,-1,-1
lup.3,renault,12,7.380,2015-11-26.02:05:57,1,1948617,3621672,23345319,43399297,1,-1,-1,-1,-1
resistance.1,renault,12,54.370,2015-11-26.02:06:52,3,13762624,32052024,161315256,375871076,1,-1,-1,-1,-1
sorter.3,renault,12,0.820,2015-11-26.02:06:54,1177164,1288478,2740540,2230126,4791239,1,-1,-1,-1,-1
bakery.6,ufscc,16,5.190,2015-11-26.02:07:00,2636212,11845035,40400559,12252694,41784708,1,0,7243145,21718943,11899058
cambridge.6,ufscc,16,4.540,2015-11-26.02:07:07,8413,3354295,9483191,3535181,10077003,1,0,9785,6276261,3425715
leader_filters.7,ufscc,16,6.840,2015-11-26.02:07:15,26302351,26302351,91692858,26365320,91938514,1,0,65479265,0,26365320
lup.3,ufscc,16,0.900,2015-11-26.02:07:18,1,1948617,3621672,2465462,4651428,1,0,0,1923197,2026750
resistance.1,ufscc,16,5.820,2015-11-26.02:07:25,3,13762624,32052024,19185312,45073257,1,0,1,21798628,15850389
sorter.3,ufscc,16,0.650,2015-11-26.02:07:27,1177164,1288478,2740540,1557976,3280881,1,294948,1131195,199091,1547136
bakery.6,renault,16,54.420,2015-11-26.02:08:23,2636212,11845035,40400559,140006463,484625757,1,-1,-1,-1,-1
cambridge.6,renault,16,18.910,2015-11-26.02:08:43,8413,3354295,9483191,53343101,150821559,1,-1,-1,-1,-1
leader_filters.7,renault,16,5.760,2015-11-26.02:08:51,26302351,26302351,91692858,26726617,93313802,1,-1,-1,-1,-1
lup.3,renault,16,7.240,2015-11-26.02:09:00,1,1948617,3621672,31113246,57847949,1,-1,-1,-1,-1
resistance.1,renault,16,52.630,2015-11-26.02:09:54,3,13762624,32052024,217064003,506050248,1,-1,-1,-1,-1
sorter.3,renault,16,0.780,2015-11-26.02:09:56,1177164,1288478,2740540,2562853,5467318,1,-1,-1,-1,-1
bakery.6,ufscc,24,5.320,2015-11-26.02:10:03,2636212,11845035,40400559,12234228,41772872,1,0,7253349,21685273,11925215
cambridge.6,ufscc,24,1.100,2015-11-26.02:10:06,8413,3354295,9483191,3496793,9928668,1,0,9782,6238765,3402172
leader_filters.7,ufscc,24,4.630,2015-11-26.02:10:12,26302351,26302351,91692858,26339229,91849518,1,0,65446302,0,26339229
lup.3,ufscc,24,0.570,2015-11-26.02:10:15,1,1948617,3621672,2193761,4086261,1,0,0,1841760,1975949
resistance.1,ufscc,24,7.420,2015-11-26.02:10:23,3,13762624,32052024,24896007,58376064,1,0,1,25422205,19458746
sorter.3,ufscc,24,0.490,2015-11-26.02:10:25,1177164,1288478,2740540,1541157,3256763,1,295758,1117831,202785,1526954
bakery.6,renault,24,60.600,2015-11-26.02:11:27,2636212,11845035,40400559,206835127,716017345,1,-1,-1,-1,-1
cambridge.6,renault,24,18.650,2015-11-26.02:11:48,8413,3354295,9483191,80168542,226762442,1,-1,-1,-1,-1
leader_filters.7,renault,24,4.110,2015-11-26.02:11:54,26302351,26302351,91692858,27530440,96494941,1,-1,-1,-1,-1
lup.3,renault,24,7.100,2015-11-26.02:12:03,1,1948617,3621672,46717507,86843704,1,-1,-1,-1,-1
resistance.1,renault,24,52.610,2015-11-26.02:12:57,3,13762624,32052024,329640888,767825494,1,-1,-1,-1,-1
sorter.3,renault,24,0.500,2015-11-26.02:12:59,1177164,1288478,2740540,2637120,5626144,1,-1,-1,-1,-1
bakery.6,ufscc,32,5.210,2015-11-26.02:13:05,2636212,11845035,40400559,12294903,41949233,1,0,7251543,21748825,11933457
cambridge.6,ufscc,32,0.980,2015-11-26.02:13:08,8413,3354295,9483191,3471349,9868301,1,0,9793,6228463,3408600
leader_filters.7,ufscc,32,3.420,2015-11-26.02:13:13,26302351,26302351,91692858,26373574,91996608,1,0,65498411,0,26373574
lup.3,ufscc,32,0.550,2015-11-26.02:13:17,1,1948617,3621672,2279661,4285925,1,0,0,1866753,1989990
resistance.1,ufscc,32,6.030,2015-11-26.02:13:24,3,13762624,32052024,23857925,57082273,1,0,1,24494140,19083827
sorter.3,ufscc,32,0.430,2015-11-26.02:13:26,1177164,1288478,2740540,1646257,3466150,1,312152,1170033,206889,1630239
bakery.6,renault,32,64.340,2015-11-26.02:14:31,2636212,11845035,40400559,275551033,954310952,1,-1,-1,-1,-1
cambridge.6,renault,32,18.480,2015-11-26.02:14:52,8413,3354295,9483191,106863840,302305340,1,-1,-1,-1,-1
leader_filters.7,renault,32,3.220,2015-11-26.02:14:57,26302351,26302351,91692858,28215895,98977131,1,-1,-1,-1,-1
lup.3,renault,32,7.170,2015-11-26.02:15:07,1,1948617,3621672,62264399,115735298,1,-1,-1,-1,-1
resistance.1,renault,32,54.940,2015-11-26.02:16:03,3,13762624,32052024,439201597,1022995211,1,-1,-1,-1,-1
sorter.3,renault,32,0.560,2015-11-26.02:16:05,1177164,1288478,2740540,3378264,7181352,1,-1,-1,-1,-1
bakery.6,ufscc,48,1.620,2015-11-26.02:16:08,2636212,11845035,40400559,12305784,42024277,1,0,7266036,21741948,11952071
cambridge.6,ufscc,48,0.720,2015-11-26.02:16:11,8413,3354295,9483191,3548480,10125820,1,0,9857,6296495,3436708
leader_filters.7,ufscc,48,2.510,2015-11-26.02:16:16,26302351,26302351,91692858,26424325,92196970,1,0,65572265,0,26424325
lup.3,ufscc,48,0.520,2015-11-26.02:16:19,1,1948617,3621672,2412997,4564496,1,0,0,1950145,2013798
resistance.1,ufscc,48,7.130,2015-11-26.02:16:27,3,13762624,32052024,27207660,64512151,1,0,1,26046529,20921808
sorter.3,ufscc,48,0.410,2015-11-26.02:16:30,1177164,1288478,2740540,1744130,3648442,1,326842,1186369,210148,1725449
bakery.6,renault,48,68.030,2015-11-26.02:17:39,2636212,11845035,40400559,411090026,1423788629,1,-1,-1,-1,-1
cambridge.6,renault,48,19.090,2015-11-26.02:18:01,8413,3354295,9483191,160580487,454405044,1,-1,-1,-1,-1
leader_filters.7,renault,48,2.370,2015-11-26.02:18:05,26302351,26302351,91692858,27988391,98317300,1,-1,-1,-1,-1
lup.3,renault,48,7.440,2015-11-26.02:18:16,1,1948617,3621672,93446229,173685277,1,-1,-1,-1,-1
resistance.1,renault,48,57.530,2015-11-26.02:19:15,3,13762624,32052024,656107953,1528268780,1,-1,-1,-1,-1
sorter.3,renault,48,0.540,2015-11-26.02:19:17,1177164,1288478,2740540,4130050,8748372,1,-1,-1,-1,-1
bakery.6,ufscc,64,1.260,2015-11-26.02:19:20,2636212,11845035,40400559,12277888,41912824,1,0,7253049,21694299,11955925
cambridge.6,ufscc,64,0.740,2015-11-26.02:19:25,8413,3354295,9483191,3582388,10230181,1,0,10004,6312809,3445077
leader_filters.7,ufscc,64,1.920,2015-11-26.02:19:29,26302351,26302351,91692858,26427563,92226252,1,0,65580135,0,26427563
lup.3,ufscc,64,0.460,2015-11-26.02:19:35,1,1948617,3621672,2433500,4583622,1,0,0,1974304,2012842
resistance.1,ufscc,64,7.730,2015-11-26.02:19:44,3,13762624,32052024,35800826,86336427,1,0,1,32303903,24994780
sorter.3,ufscc,64,0.750,2015-11-26.02:19:48,1177164,1288478,2740540,1857102,3877897,1,344943,1222978,226769,1828968
bakery.6,renault,64,69.390,2015-11-26.02:21:00,2636212,11845035,40400559,546603541,1893007106,1,-1,-1,-1,-1
cambridge.6,renault,64,19.990,2015-11-26.02:21:23,8413,3354295,9483191,214144939,605993381,1,-1,-1,-1,-1
leader_filters.7,renault,64,2.010,2015-11-26.02:21:27,26302351,26302351,91692858,29024289,102473904,1,-1,-1,-1,-1
lup.3,renault,64,7.960,2015-11-26.02:21:41,1,1948617,3621672,124698676,231768877,1,-1,-1,-1,-1
resistance.1,renault,64,59.260,2015-11-26.02:22:42,3,13762624,32052024,872888307,2033000673,1,-1,-1,-1,-1
sorter.3,renault,64,0.620,2015-11-26.02:22:46,1177164,1288478,2740540,4558884,9692559,1,-1,-1,-1,-1
bakery.6,tarjan,1,40.500,2015-11-26.06:18:01,2636212,11845035,40400559,11845035,40400559,1,-1,-1,-1,-1
cambridge.6,tarjan,1,15.020,2015-11-26.06:18:17,8413,3354295,9483191,3354295,9483191,1,-1,-1,-1,-1
leader_filters.7,tarjan,1,70.250,2015-11-26.06:19:29,26302351,26302351,91692858,26302351,91692858,1,-1,-1,-1,-1
lup.3,tarjan,1,5.440,2015-11-26.06:19:37,1,1948617,3621672,1948617,3621672,1,-1,-1,-1,-1
resistance.1,tarjan,1,42.380,2015-11-26.06:20:20,3,13762624,32052024,13762624,32052024,1,-1,-1,-1,-1
sorter.3,tarjan,1,2.720,2015-11-26.06:20:24,1177164,1288478,2740540,1288478,2740540,1,-1,-1,-1,-1
bakery.6,ufscc,1,39.520,2015-11-26.06:21:04,2636212,11845035,40400559,11845035,40400560,1,0,7207804,21347721,11845035
cambridge.6,ufscc,1,15.380,2015-11-26.06:21:21,8413,3354295,9483191,3354295,9483192,1,0,9724,6119173,3354295
leader_filters.7,ufscc,1,86.250,2015-11-26.06:22:49,26302351,26302351,91692858,26302351,91692859,1,0,65390508,0,26302351
lup.3,ufscc,1,7.230,2015-11-26.06:22:59,1,1948617,3621672,1948617,3621673,1,0,0,1673056,1948617
resistance.1,ufscc,1,41.970,2015-11-26.06:23:41,3,13762624,32052024,13762624,32052025,1,0,1,18289400,13762624
