model,alg,workers,time,date,sccs,ustates,utrans,tstates,ttrans,initstates,selfloop,claimdead,claimfound,claimsuccess
resistance.1,ufscc,16,1.426234,2015-09-05.13:13:55,3,13762624,32052024,17293908,40348198,16,0,1,24566953,15781244
sorter.3,ufscc,16,0.043125,2015-09-05.13:13:55,1177164,1288478,2740540,1364053,2883525,248,262892,1068698,186331,1365604
bakery.6,ufscc,24,0.613855,2015-09-05.13:14:00,2636212,11845035,40400559,12639247,43010704,57,0,7380532,23685701,11944471
cambridge.6,ufscc,24,0.140105,2015-09-05.13:14:01,8413,3354295,9483191,3460809,9797978,24,0,9836,6386415,3401727
L1750L1750T1,ufscc,24,0.993462,2015-09-05.13:14:05,3,9198003,24528008,25202324,59382924,25,0,10302732,27674377,21405815
L350L350T4,ufscc,24,0.213642,2015-09-05.13:14:06,31,3819231,11334492,5239735,15953525,42,0,5567865,6000713,4384947
L4L4T16,ufscc,24,0.137407,2015-09-05.13:14:08,131071,3276775,9830300,3513140,10522996,339,0,3347533,3737366,3438097
leader_filters.7,ufscc,24,0.502073,2015-09-05.13:14:17,26302351,26302351,91692858,26442422,92216823,2224,0,65762439,0,26454384
Li10Lo200,ufscc,24,0.3169,2015-09-05.13:14:19,100,4000000,15200000,7021698,25347383,96,0,11457127,7790294,6099962
Li200Lo10,ufscc,24,0.264975,2015-09-05.13:14:21,40000,4000000,15960000,5042542,19803823,1892,0,9775638,5486616,4541569
Li50Lo40,ufscc,24,0.257851,2015-09-05.13:14:23,2500,4000000,15840000,5142451,19959767,612,0,9770266,5488691,4700810
lup.3,ufscc,24,0.116568,2015-09-05.13:14:23,1,1948617,3621672,2227215,4164618,24,0,0,2181391,1983227
resistance.1,ufscc,24,2.284004,2015-09-05.13:14:29,3,13762624,32052024,19989153,47021716,24,0,1,29414104,17607611
sorter.3,ufscc,24,0.045275,2015-09-05.13:14:30,1177164,1288478,2740540,1408436,2968479,333,269961,1094265,192225,1412028
bakery.6,ufscc,32,0.684606,2015-09-05.13:14:34,2636212,11845035,40400559,12586854,42864245,114,0,7392467,23523579,11948199
cambridge.6,ufscc,32,0.118299,2015-09-05.13:14:36,8413,3354295,9483191,3442969,9752013,32,0,9916,6346272,3395825
L1750L1750T1,ufscc,32,0.91419,2015-09-05.13:14:39,3,9198003,24528008,27094126,67550062,33,0,14176914,30865286,22507862
L350L350T4,ufscc,32,0.247831,2015-09-05.13:14:41,31,3819231,11334492,5879689,17680924,51,0,6118528,6459624,5102772
L4L4T16,ufscc,32,0.054553,2015-09-05.13:14:42,131071,3276775,9830300,3292037,9878675,532,0,3163176,3429818,3285681
leader_filters.7,ufscc,32,0.508125,2015-09-05.13:14:51,26302351,26302351,91692858,26707101,93230791,3153,0,66493224,0,26737567
Li10Lo200,ufscc,32,0.304003,2015-09-05.13:14:53,100,4000000,15200000,7188825,26177814,110,0,11986585,8069861,6121368
Li200Lo10,ufscc,32,0.321479,2015-09-05.13:14:55,40000,4000000,15960000,5627809,21861944,2713,0,10779062,6244211,4838671
Li50Lo40,ufscc,32,0.200822,2015-09-05.13:14:57,2500,4000000,15840000,5123648,19958363,812,0,9783442,5479010,4695911
lup.3,ufscc,32,0.124892,2015-09-05.13:14:57,1,1948617,3621672,2232239,4184893,32,0,0,2194374,1990519
resistance.1,ufscc,32,1.702055,2015-09-05.13:15:03,3,13762624,32052024,19815262,46484104,32,0,1,29085749,17398354
sorter.3,ufscc,32,0.038196,2015-09-05.13:15:03,1177164,1288478,2740540,1395661,2942329,436,267732,1084639,192660,1397298
bakery.6,ufscc,48,0.641064,2015-09-05.13:15:08,2636212,11845035,40400559,12729232,43379650,81,0,7401427,24048797,11929426
cambridge.6,ufscc,48,0.150723,2015-09-05.13:15:09,8413,3354295,9483191,3466180,9818595,48,0,10579,6404864,3403152
L1750L1750T1,ufscc,48,1.131819,2015-09-05.13:15:13,3,9198003,24528008,34425515,82880772,50,0,19102122,33825878,29952772
L350L350T4,ufscc,48,0.292246,2015-09-05.13:15:15,31,3819231,11334492,6228104,18987250,66,0,6705779,7261287,5020184
L4L4T16,ufscc,48,0.090385,2015-09-05.13:15:16,131071,3276775,9830300,3496111,10476115,684,0,3337320,3714404,3424391
leader_filters.7,ufscc,48,0.513907,2015-09-05.13:15:25,26302351,26302351,91692858,26537815,92545129,4354,0,65991167,0,26553962
Li10Lo200,ufscc,48,0.376057,2015-09-05.13:15:27,100,4000000,15200000,8323152,30165960,132,0,13813224,9365419,6987317
Li200Lo10,ufscc,48,0.226134,2015-09-05.13:15:29,40000,4000000,15960000,5090624,20107125,4438,0,9936348,5587567,4583210
Li50Lo40,ufscc,48,0.215752,2015-09-05.13:15:31,2500,4000000,15840000,5394760,20859544,1200,0,10194846,5884876,4779822
lup.3,ufscc,48,0.158802,2015-09-05.13:15:31,1,1948617,3621672,2484021,4685046,48,0,1,2666533,2018512
resistance.1,ufscc,48,2.575282,2015-09-05.13:15:38,3,13762624,32052024,22376863,53224923,48,0,1,34878273,18346649
sorter.3,ufscc,48,0.050432,2015-09-05.13:15:38,1177164,1288478,2740540,1484114,3099908,608,279783,1132119,197350,1490656
bakery.6,ufscc,64,0.628439,2015-09-05.13:15:43,2636212,11845035,40400559,12507567,42620564,204,0,7376036,23322079,11922449
cambridge.6,ufscc,64,0.165659,2015-09-05.13:15:44,8413,3354295,9483191,3464415,9813771,64,0,9914,6401826,3402031
L1750L1750T1,ufscc,64,0.952074,2015-09-05.13:15:47,3,9198003,24528008,33353701,84369116,66,0,19474328,35133574,29761214
L350L350T4,ufscc,64,0.266614,2015-09-05.13:15:49,31,3819231,11334492,6502399,19050473,84,0,6442926,7178138,5429409
L4L4T16,ufscc,64,0.060745,2015-09-05.13:15:50,131071,3276775,9830300,3354223,10063306,1138,0,3220705,3518038,3324563
leader_filters.7,ufscc,64,0.507453,2015-09-05.13:16:00,26302351,26302351,91692858,26613066,92772636,5381,0,66137882,0,26634754
Li10Lo200,ufscc,64,0.332088,2015-09-05.13:16:01,100,4000000,15200000,8343722,30342472,151,0,14037058,9382257,6923157
Li200Lo10,ufscc,64,0.300904,2015-09-05.13:16:03,40000,4000000,15960000,5740028,22483928,6166,0,11089338,6449181,4945409
Li50Lo40,ufscc,64,0.208323,2015-09-05.13:16:05,2500,4000000,15840000,5719850,22143420,1552,0,10838893,6312788,4991739
lup.3,ufscc,64,0.128549,2015-09-05.13:16:06,1,1948617,3621672,2333889,4381771,64,0,2,2390759,1991010
resistance.1,ufscc,64,4.312165,2015-09-05.13:16:14,3,13762624,32052024,27280098,65219189,64,0,1,44105254,21113934
sorter.3,ufscc,64,0.054182,2015-09-05.13:16:14,1177164,1288478,2740540,1414987,2977135,722,270411,1097331,190719,1418674
bakery.6,hong,1,41.045874,2015-09-05.13:17:00,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,1,2.248548,2015-09-05.13:17:03,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,1,189.46955,2015-09-05.13:20:15,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,1,66.362514,2015-09-05.13:21:23,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,1,7.075343,2015-09-05.13:21:42,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,1,59.492268,2015-09-05.13:22:43,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,1,240.963255,2015-09-05.13:26:45,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,1,116.305345,2015-09-05.13:28:43,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,1,1.035278,2015-09-05.13:28:45,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,1,3.858836,2015-09-05.13:28:53,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,1,14.194723,2015-09-05.13:29:07,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,2,33.94704,2015-09-05.13:29:46,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,2,1.474031,2015-09-05.13:29:48,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,2,99.064238,2015-09-05.13:31:30,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,2,35.756366,2015-09-05.13:32:07,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,2,5.461187,2015-09-05.13:32:24,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,2,43.967547,2015-09-05.13:33:10,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,2,156.898757,2015-09-05.13:35:48,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,2,61.504155,2015-09-05.13:36:52,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,2,0.66322,2015-09-05.13:36:53,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,2,3.088558,2015-09-05.13:37:00,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,2,8.747987,2015-09-05.13:37:09,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,4,7.688145,2015-09-05.13:37:21,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,4,0.9634,2015-09-05.13:37:23,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,4,95.40238,2015-09-05.13:39:01,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,4,33.2763,2015-09-05.13:39:36,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,4,3.639518,2015-09-05.13:39:50,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,4,37.170076,2015-09-05.13:40:29,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,4,90.169576,2015-09-05.13:42:00,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,4,28.184889,2015-09-05.13:42:30,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,4,0.399985,2015-09-05.13:42:31,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,4,3.100193,2015-09-05.13:42:38,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,4,7.035674,2015-09-05.13:42:46,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,6,7.681797,2015-09-05.13:42:57,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,6,0.769095,2015-09-05.13:42:59,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,6,93.719516,2015-09-05.13:44:36,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,6,30.708674,2015-09-05.13:45:08,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,6,3.6011,2015-09-05.13:45:22,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,6,40.76727,2015-09-05.13:46:05,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,6,83.516805,2015-09-05.13:47:30,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,6,27.835319,2015-09-05.13:47:59,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,6,0.296087,2015-09-05.13:48:00,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,6,2.721999,2015-09-05.13:48:07,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,6,5.888784,2015-09-05.13:48:13,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,8,7.663392,2015-09-05.13:48:25,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,8,0.658503,2015-09-05.13:48:26,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,8,104.671224,2015-09-05.13:50:14,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,8,32.57574,2015-09-05.13:50:48,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,8,3.455665,2015-09-05.13:51:02,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,8,40.443748,2015-09-05.13:51:44,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,8,76.632948,2015-09-05.13:53:02,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,8,38.294942,2015-09-05.13:53:42,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,8,0.23332,2015-09-05.13:53:43,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,8,2.711535,2015-09-05.13:53:49,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,8,5.560889,2015-09-05.13:53:55,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,12,6.801526,2015-09-05.13:54:06,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,12,0.661627,2015-09-05.13:54:08,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,12,119.317897,2015-09-05.13:56:10,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,12,36.061793,2015-09-05.13:56:47,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,12,3.209062,2015-09-05.13:57:01,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,12,34.795137,2015-09-05.13:57:37,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,12,54.824753,2015-09-05.13:58:34,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,12,25.575752,2015-09-05.13:59:01,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,12,0.180814,2015-09-05.13:59:02,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,12,2.676224,2015-09-05.13:59:08,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,12,4.781112,2015-09-05.13:59:13,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,16,6.537479,2015-09-05.13:59:24,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,16,0.559519,2015-09-05.13:59:26,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,16,108.404906,2015-09-05.14:01:17,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,16,33.331967,2015-09-05.14:01:51,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,16,3.250681,2015-09-05.14:02:05,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,16,41.941578,2015-09-05.14:02:49,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,16,68.979977,2015-09-05.14:03:59,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,16,36.455494,2015-09-05.14:04:37,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,16,0.156213,2015-09-05.14:04:38,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,16,2.714395,2015-09-05.14:04:45,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,16,4.685442,2015-09-05.14:04:50,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,24,6.959564,2015-09-05.14:05:01,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,24,0.555455,2015-09-05.14:05:02,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,24,132.319112,2015-09-05.14:07:17,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,24,35.006248,2015-09-05.14:07:54,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,24,2.973253,2015-09-05.14:08:07,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,24,44.95348,2015-09-05.14:08:54,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,24,29.450662,2015-09-05.14:09:25,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,24,28.23923,2015-09-05.14:09:55,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,24,0.181859,2015-09-05.14:09:55,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,24,3.291406,2015-09-05.14:10:02,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,24,4.752941,2015-09-05.14:10:08,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,32,7.102155,2015-09-05.14:10:19,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,32,0.508997,2015-09-05.14:10:20,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,32,111.014949,2015-09-05.14:12:14,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,32,34.451325,2015-09-05.14:12:50,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,32,2.622784,2015-09-05.14:13:03,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,32,41.858085,2015-09-05.14:13:46,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,32,48.062736,2015-09-05.14:14:36,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,32,25.385464,2015-09-05.14:15:03,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,32,0.132419,2015-09-05.14:15:04,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,32,3.811285,2015-09-05.14:15:11,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,32,4.276959,2015-09-05.14:15:16,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,48,5.872994,2015-09-05.14:15:26,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,48,0.402736,2015-09-05.14:15:27,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,48,111.727857,2015-09-05.14:17:22,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,48,29.974922,2015-09-05.14:17:53,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,48,1.984962,2015-09-05.14:18:05,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,48,29.566677,2015-09-05.14:18:36,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,48,32.133927,2015-09-05.14:19:10,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,48,21.514726,2015-09-05.14:19:33,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,48,0.109351,2015-09-05.14:19:34,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,48,4.484221,2015-09-05.14:19:42,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,48,3.934935,2015-09-05.14:19:47,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,64,4.934719,2015-09-05.14:19:55,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,64,0.32251,2015-09-05.14:19:57,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,hong,64,122.373673,2015-09-05.14:22:02,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,64,27.258312,2015-09-05.14:22:31,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,64,1.589873,2015-09-05.14:22:43,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,64,34.726135,2015-09-05.14:23:19,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,64,40.406944,2015-09-05.14:24:01,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,64,18.522534,2015-09-05.14:24:21,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,64,0.097525,2015-09-05.14:24:22,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,64,5.661464,2015-09-05.14:24:31,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,64,3.447213,2015-09-05.14:24:35,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,tarjan,1,1.726668,2015-09-05.14:24:41,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,tarjan,1,0.279999,2015-09-05.14:24:42,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,tarjan,1,0.895298,2015-09-05.14:24:46,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,tarjan,1,0.246949,2015-09-05.14:24:48,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
L4L4T16,tarjan,1,0.207213,2015-09-05.14:24:49,131071,3276775,9830300,-1,-1,1,-1,-1,-1,-1
leader_filters.7,tarjan,1,2.754552,2015-09-05.14:25:01,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,tarjan,1,0.242556,2015-09-05.14:25:03,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,tarjan,1,0.223888,2015-09-05.14:25:04,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,tarjan,1,0.223213,2015-09-05.14:25:06,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,tarjan,1,0.423896,2015-09-05.14:25:07,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,tarjan,1,2.056356,2015-09-05.14:25:13,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,tarjan,1,0.093866,2015-09-05.14:25:14,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,ufscc,1,4.330092,2015-09-05.14:25:22,2636212,11845035,40400559,11845035,40400559,1,0,7207804,21347721,11845034
cambridge.6,ufscc,1,1.140752,2015-09-05.14:25:25,8413,3354295,9483191,3354295,9483191,1,0,9724,6119173,3354294
L1750L1750T1,ufscc,1,2.445623,2015-09-05.14:25:30,3,9198003,24528008,9198003,24528008,1,0,6132000,9198006,9198002
L350L350T4,ufscc,1,1.014705,2015-09-05.14:25:32,31,3819231,11334492,3819231,11334492,1,0,3696000,3819262,3819230
L4L4T16,ufscc,1,0.856016,2015-09-05.14:25:34,131071,3276775,9830300,3276775,9830300,1,0,3145680,3407846,3276774
leader_filters.7,ufscc,1,4.928055,2015-09-05.14:25:48,26302351,26302351,91692858,26302351,91692858,1,0,65390508,0,26302350
Li10Lo200,ufscc,1,1.100049,2015-09-05.14:25:51,100,4000000,15200000,4000000,15200000,1,0,7199901,4000100,3999999
Li200Lo10,ufscc,1,1.045114,2015-09-05.14:25:54,40000,4000000,15960000,4000000,15960000,1,0,7920001,4040000,3999999
Li50Lo40,ufscc,1,1.037783,2015-09-05.14:25:56,2500,4000000,15840000,4000000,15840000,1,0,7837501,4002500,3999999
lup.3,ufscc,1,0.899961,2015-09-05.14:25:58,1,1948617,3621672,1948617,3621672,1,0,0,1673056,1948616
resistance.1,ufscc,1,5.143463,2015-09-05.14:26:07,3,13762624,32052024,13762624,32052024,1,0,1,18289400,13762623
sorter.3,ufscc,1,0.219165,2015-09-05.14:26:08,1177164,1288478,2740540,1288478,2740540,1,251094,1024992,175977,1288477
bakery.6,ufscc,2,2.455487,2015-09-05.14:26:14,2636212,11845035,40400559,12514829,42679172,9,0,7310086,23500165,11868921
cambridge.6,ufscc,2,0.692147,2015-09-05.14:26:16,8413,3354295,9483191,3359424,9499607,2,0,9742,6133207,3356658
L1750L1750T1,ufscc,2,1.585554,2015-09-05.14:26:20,3,9198003,24528008,10672597,30426384,3,0,9081189,10691790,10653405
L350L350T4,ufscc,2,0.585401,2015-09-05.14:26:22,31,3819231,11334492,3855873,11481060,9,0,3769291,3857017,3854752
L4L4T16,ufscc,2,0.484495,2015-09-05.14:26:24,131071,3276775,9830300,3297133,9891917,5,0,3164940,3434730,3292247
leader_filters.7,ufscc,2,2.982823,2015-09-05.14:26:36,26302351,26302351,91692858,26418175,92107770,222,0,65681900,0,26425870
Li10Lo200,ufscc,2,0.717726,2015-09-05.14:26:38,100,4000000,15200000,4797005,18339652,12,0,8746238,4826014,4767400
Li200Lo10,ufscc,2,0.820897,2015-09-05.14:26:41,40000,4000000,15960000,4970290,19835708,106,0,9839084,5020034,4976590
Li50Lo40,ufscc,2,0.726796,2015-09-05.14:26:43,2500,4000000,15840000,4878288,19338948,52,0,9579345,4910000,4849603
lup.3,ufscc,2,0.470864,2015-09-05.14:26:44,1,1948617,3621672,2082732,3888202,2,0,0,1911458,1976744
resistance.1,ufscc,2,3.009373,2015-09-05.14:26:51,3,13762624,32052024,14722807,34178438,2,0,1,20186136,13992301
sorter.3,ufscc,2,0.140323,2015-09-05.14:26:52,1177164,1288478,2740540,1395121,2937561,25,266839,1082128,194815,1393779
bakery.6,ufscc,4,1.443681,2015-09-05.14:26:57,2636212,11845035,40400559,11926718,40659975,11,0,7232601,21571903,11855471
cambridge.6,ufscc,4,0.383672,2015-09-05.14:26:58,8413,3354295,9483191,3417650,9663633,4,0,9794,6283395,3370444
L1750L1750T1,ufscc,4,1.627659,2015-09-05.14:27:03,3,9198003,24528008,14011825,36834524,6,0,9958434,15040350,11835740
L350L350T4,ufscc,4,0.33614,2015-09-05.14:27:05,31,3819231,11334492,3931006,11753807,18,0,3901205,3969402,3883200
L4L4T16,ufscc,4,0.254284,2015-09-05.14:27:06,131071,3276775,9830300,3280176,9840825,24,0,3149208,3412339,3279278
leader_filters.7,ufscc,4,1.789559,2015-09-05.14:27:17,26302351,26302351,91692858,26516790,92509499,491,0,65969462,0,26540037
Li10Lo200,ufscc,4,0.559669,2015-09-05.14:27:19,100,4000000,15200000,4848647,18270854,27,0,8629942,5065749,4575163
Li200Lo10,ufscc,4,0.919218,2015-09-05.14:27:21,40000,4000000,15960000,5148613,20013974,162,0,9823505,5711535,4478934
Li50Lo40,ufscc,4,0.590331,2015-09-05.14:27:23,2500,4000000,15840000,4615192,18063688,126,0,8902054,4766756,4394878
lup.3,ufscc,4,0.276788,2015-09-05.14:27:24,1,1948617,3621672,1994381,3706140,4,0,0,1753512,1952628
resistance.1,ufscc,4,1.650311,2015-09-05.14:27:30,3,13762624,32052024,14593848,34154440,4,0,1,20236670,13917769
sorter.3,ufscc,4,0.096504,2015-09-05.14:27:30,1177164,1288478,2740540,1353506,2873895,58,262705,1067889,189927,1353374
bakery.6,ufscc,6,1.139702,2015-09-05.14:27:35,2636212,11845035,40400559,12567232,42839539,16,0,7315322,23630268,11893949
