model,alg,workers,time,date,sccs,ustates,utrans,tstates,ttrans,initstates,selfloop,claimdead,claimfound,claimsuccess
pgm_protocol.6,tarjan,1,12.390,2015-11-25.19:23:33,2659121,2659550,8510552,2659550,8510552,1,-1,-1,-1,-1
pgm_protocol.8,tarjan,1,11.330,2015-11-25.19:23:47,3067750,3069390,7125121,3069390,7125121,1,-1,-1,-1,-1
production_cell.5,tarjan,1,16.110,2015-11-25.19:24:04,1,4211856,13072120,4211856,13072120,1,-1,-1,-1,-1
public_subscribe.2,tarjan,1,6.260,2015-11-25.19:24:13,287436,1846603,6087556,1846603,6087556,1,-1,-1,-1,-1
public_subscribe.3,tarjan,1,6.420,2015-11-25.19:24:22,287436,1846603,6087556,1846603,6087556,1,-1,-1,-1,-1
public_subscribe.4,tarjan,1,6.950,2015-11-25.19:24:31,287436,1846603,6087556,1846603,6087556,1,-1,-1,-1,-1
resistance.1,tarjan,1,37.160,2015-11-25.19:25:08,3,13762624,32052024,13762624,32052024,1,-1,-1,-1,-1
rether.4,tarjan,1,3.310,2015-11-25.19:25:14,97332,1157052,1535386,1157052,1535386,1,-1,-1,-1,-1
rether.5,tarjan,1,8.540,2015-11-25.19:25:25,2,3017044,3302351,3017044,3302351,1,-1,-1,-1,-1
rether.6,tarjan,1,17.660,2015-11-25.19:25:45,478204,5919694,7822384,5919694,7822384,1,-1,-1,-1,-1
rether.7,tarjan,1,12.890,2015-11-25.19:26:01,2,4789409,5317199,4789409,5317199,1,-1,-1,-1,-1
schedule_world.2,tarjan,1,14.130,2015-11-25.19:26:16,26018,1570340,14308706,1570340,14308706,1,-1,-1,-1,-1
sorter.3,tarjan,1,2.850,2015-11-25.19:26:20,1177164,1288478,2740540,1288478,2740540,1,-1,-1,-1,-1
sorter.4,tarjan,1,25.180,2015-11-25.19:26:47,6857056,13184427,27051822,13184427,27051822,1,-1,-1,-1,-1
synapse.4,tarjan,1,7.010,2015-11-25.19:26:58,585635,2292286,4921830,2292286,4921830,1,-1,-1,-1,-1
synapse.7,tarjan,1,28.250,2015-11-25.19:27:32,2891451,10198141,19893297,10198141,19893297,1,-1,-1,-1,-1
szymanski.3,tarjan,1,4.840,2015-11-25.19:27:38,8,1128424,4234041,1128424,4234041,1,-1,-1,-1,-1
szymanski.4,tarjan,1,10.050,2015-11-25.19:27:50,8,2313863,8550392,2313863,8550392,1,-1,-1,-1,-1
telephony.4,tarjan,1,56.530,2015-11-25.19:28:49,411677,12291552,64110312,12291552,64110312,1,-1,-1,-1,-1
telephony.7,tarjan,1,97.610,2015-11-25.19:30:29,1218609,21960308,114070470,21960308,114070470,1,-1,-1,-1,-1
adding.3,ufscc,1,8.350,2015-11-25.19:30:38,1894376,1894376,2921634,1894376,2921635,1,0,1027259,0,1894376
adding.4,ufscc,1,8.170,2015-11-25.19:30:47,3370680,3370680,5201282,3370680,5201283,1,0,1830603,0,3370680
adding.5,ufscc,1,10.140,2015-11-25.19:30:57,5271456,5271456,8135364,5271456,8135365,1,0,2863909,0,5271456
adding.6,ufscc,1,13.240,2015-11-25.19:31:11,7609684,7609684,11746148,7609684,11746149,1,0,4136465,0,7609684
at.3,ufscc,1,8.300,2015-11-25.19:31:20,1,1711620,6075360,1711620,6075361,1,1700,0,4362041,1711620
at.4,ufscc,1,27.480,2015-11-25.19:31:49,1,6597245,25470140,6597245,25470141,1,1440,0,18871456,6597245
bakery.5,ufscc,1,32.760,2015-11-25.19:32:22,1000072,7866401,27018304,7866401,27018305,1,0,3270942,15880962,7866401
bakery.6,ufscc,1,47.900,2015-11-25.19:33:11,2636212,11845035,40400559,11845035,40400560,1,0,7207804,21347721,11845035
bopdp.3,ufscc,1,4.760,2015-11-25.19:33:18,1023793,1040953,2747408,1040953,2747409,1,0,1699436,7020,1040953
brp2.6,ufscc,1,20.150,2015-11-25.19:33:39,25312,5742313,9058624,5742313,9058625,1,0,11610,3304702,5742313
brp.4,ufscc,1,34.650,2015-11-25.19:34:15,1696242,12068447,25085950,12068447,25085951,1,0,1924503,11093001,12068447
brp.5,ufscc,1,48.200,2015-11-25.19:35:04,2500602,17740267,36903290,17740267,36903291,1,0,2838363,16324661,17740267
cambridge.6,ufscc,1,16.460,2015-11-25.19:35:22,8413,3354295,9483191,3354295,9483192,1,0,9724,6119173,3354295
cambridge.7,ufscc,1,68.300,2015-11-25.19:36:32,127380,11465015,54850496,11465015,54850497,1,0,383250,43002232,11465015
elevator2.3,ufscc,1,50.850,2015-11-25.19:37:24,1,7667712,55377920,7667712,55377921,1,0,0,47710209,7667712
elevator_planning.2,ufscc,1,81.620,2015-11-25.19:38:46,8,11428767,93278857,11428767,93278858,1,11428760,0,70421331,11428767
exit.1,ufscc,1,10.440,2015-11-25.19:38:58,3239334,3239334,7491035,3239334,7491036,1,0,4251702,0,3239334
exit.3,ufscc,1,13.260,2015-11-25.19:39:13,2356294,2356294,7047332,2356294,7047333,1,0,4691039,0,2356294
extinction.4,ufscc,1,9.870,2015-11-25.19:39:25,2001372,2001372,7116790,2001372,7116791,1,0,5115419,0,2001372
firewire_tree.5,ufscc,1,51.350,2015-11-25.19:41:19,3807023,3807023,18225703,3807023,18225704,1,0,14418681,0,3807023
fischer.3,ufscc,1,19.370,2015-11-25.19:41:39,1,2896705,12280586,2896705,12280587,1,3581,0,9380301,2896705
fischer.4,ufscc,1,10.270,2015-11-25.19:41:51,1,1272254,4609671,1272254,4609672,1,1023,0,3336395,1272254
fischer.6,ufscc,1,34.130,2015-11-25.19:42:26,1,8321728,33454191,8321728,33454192,1,2303,0,25130161,8321728
frogs.4,ufscc,1,49.360,2015-11-25.19:43:16,17443219,17443219,36286061,17443219,36286062,1,0,18842843,0,17443219
iprotocol.3,ufscc,1,5.600,2015-11-25.19:43:23,244098,1013456,3412754,1013456,3412755,1,0,1446131,953168,1013456
iprotocol.4,ufscc,1,12.930,2015-11-25.19:43:36,1037386,3290916,11071177,3290916,11071178,1,0,5058442,2721820,3290916
iprotocol.5,ufscc,1,114.100,2015-11-25.19:45:32,11018902,31071582,104572634,31071582,104572635,1,0,49699823,23801230,31071582
krebs.4,ufscc,1,6.660,2015-11-25.19:45:39,1047405,1047405,5246321,1047405,5246322,1,0,4198917,0,1047405
lamport.5,ufscc,1,5.150,2015-11-25.19:45:45,140496,1066800,3630664,1066800,3630665,1,0,663881,1899984,1066800
lamport.6,ufscc,1,28.110,2015-11-25.19:46:14,1371572,8717688,31502176,8717688,31502177,1,0,6170189,16614300,8717688
lamport_nonatomic.4,ufscc,1,7.740,2015-11-25.19:46:27,1,1257304,5360727,1257304,5360728,1,150786,0,3952638,1257304
lann.3,ufscc,1,10.010,2015-11-25.19:46:38,224688,1832139,8725188,1832139,8725189,1,0,780006,6113044,1832139
leader_election.5,ufscc,1,50.140,2015-11-25.19:47:31,4803952,4803952,28064092,4803952,28064093,1,0,23260141,0,4803952
leader_filters.5,ufscc,1,6.340,2015-11-25.19:47:39,1572886,1572886,4684565,1572886,4684566,1,0,3111680,0,1572886
leader_filters.7,ufscc,1,85.130,2015-11-25.19:49:06,26302351,26302351,91692858,26302351,91692859,1,0,65390508,0,26302351
lifts.7,ufscc,1,22.110,2015-11-25.19:49:33,136013,5126781,13631916,5126781,13631917,1,0,619376,7885760,5126781
lifts.8,ufscc,1,46.870,2015-11-25.19:50:26,1592420,12359648,31993172,12359648,31993173,1,0,4964865,14668660,12359648
lup.3,ufscc,1,7.700,2015-11-25.19:50:36,1,1948617,3621672,1948617,3621673,1,0,0,1673056,1948617
lup.4,ufscc,1,24.750,2015-11-25.19:51:03,1,7479540,13974930,7479540,13974931,1,0,0,6495391,7479540
msmie.4,ufscc,1,20.690,2015-11-25.19:51:35,414699,7125441,11056210,7125441,11056211,1,0,410802,3519968,7125441
needham.4,ufscc,1,27.150,2015-11-25.19:52:05,6525019,6525019,22203081,6525019,22203082,1,0,15678063,0,6525019
peterson.4,ufscc,1,5.740,2015-11-25.19:52:12,29115,1119560,3864896,1119560,3864897,1,0,159610,2585727,1119560
pgm_protocol.6,ufscc,1,15.030,2015-11-25.19:52:30,2659121,2659550,8510552,2659550,8510553,1,0,5850860,143,2659550
pgm_protocol.8,ufscc,1,14.300,2015-11-25.19:52:47,3067750,3069390,7125121,3069390,7125122,1,0,4055404,328,3069390
production_cell.5,ufscc,1,16.130,2015-11-25.19:53:04,1,4211856,13072120,4211856,13072121,1,0,0,8860265,4211856
public_subscribe.2,ufscc,1,8.130,2015-11-25.19:53:15,287436,1846603,6087556,1846603,6087557,1,0,1236937,3004017,1846603
public_subscribe.3,ufscc,1,8.200,2015-11-25.19:53:26,287436,1846603,6087556,1846603,6087557,1,0,1236937,3004017,1846603
public_subscribe.4,ufscc,1,8.520,2015-11-25.19:53:36,287436,1846603,6087556,1846603,6087557,1,0,1236937,3004017,1846603
resistance.1,ufscc,1,33.540,2015-11-25.19:54:10,3,13762624,32052024,13762624,32052025,1,0,1,18289400,13762624
rether.4,ufscc,1,4.690,2015-11-25.19:54:17,97332,1157052,1535386,1157052,1535387,1,0,74470,303865,1157052
rether.5,ufscc,1,13.730,2015-11-25.19:54:33,2,3017044,3302351,3017044,3302352,1,0,0,285308,3017044
rether.6,ufscc,1,21.530,2015-11-25.19:54:57,478204,5919694,7822384,5919694,7822385,1,0,297345,1605346,5919694
rether.7,ufscc,1,18.460,2015-11-25.19:55:19,2,4789409,5317199,4789409,5317200,1,0,0,527791,4789409
schedule_world.2,ufscc,1,21.280,2015-11-25.19:55:41,26018,1570340,14308706,1570340,14308707,1,0,1762345,10976022,1570340
sorter.3,ufscc,1,4.480,2015-11-25.19:55:47,1177164,1288478,2740540,1288478,2740541,1,251094,1024992,175977,1288478
sorter.4,ufscc,1,31.410,2015-11-25.19:56:20,6857056,13184427,27051822,13184427,27051823,1,2489359,4970538,6407499,13184427
synapse.4,ufscc,1,8.590,2015-11-25.19:56:33,585635,2292286,4921830,2292286,4921831,1,0,236176,2393369,2292286
synapse.7,ufscc,1,30.830,2015-11-25.19:57:09,2891451,10198141,19893297,10198141,19893298,1,0,1919413,7775744,10198141
szymanski.3,ufscc,1,11.670,2015-11-25.19:57:23,8,1128424,4234041,1128424,4234042,1,0,91850,3013768,1128424
szymanski.4,ufscc,1,11.440,2015-11-25.19:57:36,8,2313863,8550392,2313863,8550393,1,0,124766,6111764,2313863
telephony.4,ufscc,1,64.140,2015-11-25.19:58:43,411677,12291552,64110312,12291552,64110313,1,0,13922852,37895909,12291552
telephony.7,ufscc,1,109.220,2015-11-25.20:00:35,1218609,21960308,114070470,21960308,114070471,1,0,32000293,60109870,21960308
adding.3,renault,1,3.830,2015-11-25.20:00:39,1894376,1894376,2921634,1894376,2921634,1,-1,-1,-1,-1
adding.4,renault,1,5.940,2015-11-25.20:00:45,3370680,3370680,5201282,3370680,5201282,1,-1,-1,-1,-1
adding.5,renault,1,8.170,2015-11-25.20:00:54,5271456,5271456,8135364,5271456,8135364,1,-1,-1,-1,-1
adding.6,renault,1,11.540,2015-11-25.20:01:06,7609684,7609684,11746148,7609684,11746148,1,-1,-1,-1,-1
at.3,renault,1,8.540,2015-11-25.20:01:15,1,1711620,6075360,1711620,6075360,1,-1,-1,-1,-1
at.4,renault,1,30.950,2015-11-25.20:01:47,1,6597245,25470140,6597245,25470140,1,-1,-1,-1,-1
bakery.5,renault,1,31.800,2015-11-25.20:02:20,1000072,7866401,27018304,7866401,27018304,1,-1,-1,-1,-1
bakery.6,renault,1,47.060,2015-11-25.20:03:08,2636212,11845035,40400559,11845035,40400559,1,-1,-1,-1,-1
bopdp.3,renault,1,4.020,2015-11-25.20:03:14,1023793,1040953,2747408,1040953,2747408,1,-1,-1,-1,-1
brp2.6,renault,1,16.990,2015-11-25.20:03:32,25312,5742313,9058624,5742313,9058624,1,-1,-1,-1,-1
brp.4,renault,1,36.120,2015-11-25.20:04:09,1696242,12068447,25085950,12068447,25085950,1,-1,-1,-1,-1
brp.5,renault,1,52.290,2015-11-25.20:05:02,2500602,17740267,36903290,17740267,36903290,1,-1,-1,-1,-1
cambridge.6,renault,1,17.030,2015-11-25.20:05:21,8413,3354295,9483191,3354295,9483191,1,-1,-1,-1,-1
cambridge.7,renault,1,79.000,2015-11-25.20:06:42,127380,11465015,54850496,11465015,54850496,1,-1,-1,-1,-1
elevator2.3,renault,1,52.510,2015-11-25.20:07:35,1,7667712,55377920,7667712,55377920,1,-1,-1,-1,-1
elevator_planning.2,renault,1,90.790,2015-11-25.20:09:06,8,11428767,93278857,11428767,93278857,1,-1,-1,-1,-1
exit.1,renault,1,8.170,2015-11-25.20:09:15,3239334,3239334,7491035,3239334,7491035,1,-1,-1,-1,-1
exit.3,renault,1,7.230,2015-11-25.20:09:25,2356294,2356294,7047332,2356294,7047332,1,-1,-1,-1,-1
extinction.4,renault,1,8.500,2015-11-25.20:09:36,2001372,2001372,7116790,2001372,7116790,1,-1,-1,-1,-1
firewire_tree.5,renault,1,41.350,2015-11-25.20:11:19,3807023,3807023,18225703,3807023,18225703,1,-1,-1,-1,-1
fischer.3,renault,1,14.980,2015-11-25.20:11:34,1,2896705,12280586,2896705,12280586,1,-1,-1,-1,-1
fischer.4,renault,1,6.620,2015-11-25.20:11:42,1,1272254,4609671,1272254,4609671,1,-1,-1,-1,-1
fischer.6,renault,1,40.470,2015-11-25.20:12:23,1,8321728,33454191,8321728,33454191,1,-1,-1,-1,-1
frogs.4,renault,1,44.450,2015-11-25.20:13:09,17443219,17443219,36286061,17443219,36286061,1,-1,-1,-1,-1
iprotocol.3,renault,1,4.580,2015-11-25.20:13:14,244098,1013456,3412754,1013456,3412754,1,-1,-1,-1,-1
iprotocol.4,renault,1,12.610,2015-11-25.20:13:28,1037386,3290916,11071177,3290916,11071177,1,-1,-1,-1,-1
iprotocol.5,renault,1,107.420,2015-11-25.20:15:16,11018902,31071582,104572634,31071582,104572634,1,-1,-1,-1,-1
krebs.4,renault,1,5.590,2015-11-25.20:15:22,1047405,1047405,5246321,1047405,5246321,1,-1,-1,-1,-1
lamport.5,renault,1,4.770,2015-11-25.20:15:28,140496,1066800,3630664,1066800,3630664,1,-1,-1,-1,-1
lamport.6,renault,1,31.880,2015-11-25.20:16:01,1371572,8717688,31502176,8717688,31502176,1,-1,-1,-1,-1
lamport_nonatomic.4,renault,1,8.530,2015-11-25.20:16:14,1,1257304,5360727,1257304,5360727,1,-1,-1,-1,-1
lann.3,renault,1,10.580,2015-11-25.20:16:26,224688,1832139,8725188,1832139,8725188,1,-1,-1,-1,-1
leader_election.5,renault,1,40.220,2015-11-25.20:17:09,4803952,4803952,28064092,4803952,28064092,1,-1,-1,-1,-1
leader_filters.5,renault,1,5.160,2015-11-25.20:17:16,1572886,1572886,4684565,1572886,4684565,1,-1,-1,-1,-1
leader_filters.7,renault,1,78.610,2015-11-25.20:18:36,26302351,26302351,91692858,26302351,91692858,1,-1,-1,-1,-1
lifts.7,renault,1,20.860,2015-11-25.20:19:02,136013,5126781,13631916,5126781,13631916,1,-1,-1,-1,-1
lifts.8,renault,1,44.770,2015-11-25.20:19:52,1592420,12359648,31993172,12359648,31993172,1,-1,-1,-1,-1
lup.3,renault,1,7.010,2015-11-25.20:20:02,1,1948617,3621672,1948617,3621672,1,-1,-1,-1,-1
lup.4,renault,1,26.380,2015-11-25.20:20:31,1,7479540,13974930,7479540,13974930,1,-1,-1,-1,-1
msmie.4,renault,1,20.010,2015-11-25.20:21:02,414699,7125441,11056210,7125441,11056210,1,-1,-1,-1,-1
needham.4,renault,1,19.170,2015-11-25.20:21:24,6525019,6525019,22203081,6525019,22203081,1,-1,-1,-1,-1
peterson.4,renault,1,5.590,2015-11-25.20:21:30,29115,1119560,3864896,1119560,3864896,1,-1,-1,-1,-1
pgm_protocol.6,renault,1,14.150,2015-11-25.20:21:47,2659121,2659550,8510552,2659550,8510552,1,-1,-1,-1,-1
pgm_protocol.8,renault,1,13.160,2015-11-25.20:22:04,3067750,3069390,7125121,3069390,7125121,1,-1,-1,-1,-1
production_cell.5,renault,1,19.110,2015-11-25.20:22:24,1,4211856,13072120,4211856,13072120,1,-1,-1,-1,-1
public_subscribe.2,renault,1,8.100,2015-11-25.20:22:35,287436,1846603,6087556,1846603,6087556,1,-1,-1,-1,-1
public_subscribe.3,renault,1,8.070,2015-11-25.20:22:45,287436,1846603,6087556,1846603,6087556,1,-1,-1,-1,-1
public_subscribe.4,renault,1,8.530,2015-11-25.20:22:56,287436,1846603,6087556,1846603,6087556,1,-1,-1,-1,-1
resistance.1,renault,1,44.500,2015-11-25.20:23:41,3,13762624,32052024,13762624,32052024,1,-1,-1,-1,-1
rether.4,renault,1,4.450,2015-11-25.20:23:47,97332,1157052,1535386,1157052,1535386,1,-1,-1,-1,-1
rether.5,renault,1,9.330,2015-11-25.20:23:59,2,3017044,3302351,3017044,3302351,1,-1,-1,-1,-1
rether.6,renault,1,18.030,2015-11-25.20:24:19,478204,5919694,7822384,5919694,7822384,1,-1,-1,-1,-1
rether.7,renault,1,14.430,2015-11-25.20:24:37,2,4789409,5317199,4789409,5317199,1,-1,-1,-1,-1
schedule_world.2,renault,1,16.480,2015-11-25.20:24:54,26018,1570340,14308706,1570340,14308706,1,-1,-1,-1,-1
sorter.3,renault,1,3.860,2015-11-25.20:25:00,1177164,1288478,2740540,1288478,2740540,1,-1,-1,-1,-1
sorter.4,renault,1,29.940,2015-11-25.20:25:31,6857056,13184427,27051822,13184427,27051822,1,-1,-1,-1,-1
synapse.4,renault,1,8.540,2015-11-25.20:25:44,585635,2292286,4921830,2292286,4921830,1,-1,-1,-1,-1
synapse.7,renault,1,32.080,2015-11-25.20:26:21,2891451,10198141,19893297,10198141,19893297,1,-1,-1,-1,-1
szymanski.3,renault,1,6.270,2015-11-25.20:26:30,8,1128424,4234041,1128424,4234041,1,-1,-1,-1,-1
szymanski.4,renault,1,11.830,2015-11-25.20:26:43,8,2313863,8550392,2313863,8550392,1,-1,-1,-1,-1
telephony.4,renault,1,64.070,2015-11-25.20:27:50,411677,12291552,64110312,12291552,64110312,1,-1,-1,-1,-1
telephony.7,renault,1,113.240,2015-11-25.20:29:46,1218609,21960308,114070470,21960308,114070470,1,-1,-1,-1,-1
adding.3,ufscc,64,0.370,2015-11-25.20:29:47,1894376,1894376,2921634,2158173,3416911,1,0,1140641,0,2158173
adding.4,ufscc,64,0.400,2015-11-25.20:29:49,3370680,3370680,5201282,3704571,5828501,1,0,1977378,0,3704571
adding.5,ufscc,64,0.470,2015-11-25.20:29:51,5271456,5271456,8135364,5940643,9413936,1,0,3146275,0,5940643
adding.6,ufscc,64,0.520,2015-11-25.20:29:52,7609684,7609684,11746148,8093107,12630630,1,0,4355562,0,8093107
at.3,ufscc,64,0.500,2015-11-25.20:29:56,1,1711620,6075360,1985803,7054235,1,2540,0,4583066,1784681
at.4,ufscc,64,1.200,2015-11-25.20:29:59,1,6597245,25470140,7648581,29609956,1,2531,0,19667287,6794552
bakery.5,ufscc,64,1.040,2015-11-25.20:30:02,1000072,7866401,27018304,8366430,28809466,1,0,3328702,16253825,8004404
bakery.6,ufscc,64,1.440,2015-11-25.20:30:05,2636212,11845035,40400559,12485841,42636949,1,0,7265423,21837076,11987926
bopdp.3,ufscc,64,0.400,2015-11-25.20:30:08,1023793,1040953,2747408,1618992,4570502,1,0,2321003,18876,1606962
brp2.6,ufscc,64,0.920,2015-11-25.20:30:11,25312,5742313,9058624,8194496,13289229,1,0,23967,4114397,7656862
brp.4,ufscc,64,1.010,2015-11-25.20:30:14,1696242,12068447,25085950,12865551,26838344,1,0,1992769,11559664,12523882
brp.5,ufscc,64,1.430,2015-11-25.20:30:18,2500602,17740267,36903290,18769723,39142859,1,0,2918771,16918325,18349946
cambridge.6,ufscc,64,0.730,2015-11-25.20:30:22,8413,3354295,9483191,3581759,10245160,1,0,9793,6315080,3460496
cambridge.7,ufscc,64,6.020,2015-11-25.20:30:31,127380,11465015,54850496,11790457,56445910,1,0,386711,43401684,11631749
elevator2.3,ufscc,64,5.110,2015-11-25.20:30:37,1,7667712,55377920,10052637,73410975,1,0,0,50491892,7992284
elevator_planning.2,ufscc,64,4.970,2015-11-25.20:30:44,8,11428767,93278857,12013996,98058098,1,12013989,0,70904978,11555589
exit.1,ufscc,64,0.480,2015-11-25.20:30:47,3239334,3239334,7491035,3556056,8566206,1,0,4590665,0,3556056
exit.3,ufscc,64,0.410,2015-11-25.20:30:50,2356294,2356294,7047332,2458450,7595020,1,0,4835754,0,2458450
extinction.4,ufscc,64,0.450,2015-11-25.20:30:56,2001372,2001372,7116790,2294347,8204696,1,0,5472750,0,2294347
firewire_tree.5,ufscc,64,1.350,2015-11-25.20:32:05,3807023,3807023,18225703,4671085,22563090,1,0,16338008,0,4671085
fischer.3,ufscc,64,0.700,2015-11-25.20:32:07,1,2896705,12280586,3244574,14023515,1,6899,0,9545467,2913729
fischer.4,ufscc,64,0.410,2015-11-25.20:32:09,1,1272254,4609671,1304863,4791176,1,1681,0,3366134,1279932
fischer.6,ufscc,64,1.470,2015-11-25.20:32:15,1,8321728,33454191,8489840,34576400,1,4916,0,25252153,8340526
frogs.4,ufscc,64,1.200,2015-11-25.20:32:18,17443219,17443219,36286061,17917166,37405045,1,0,19183138,0,17917166
iprotocol.3,ufscc,64,0.470,2015-11-25.20:32:21,244098,1013456,3412754,1831490,6389016,1,0,1869779,1367054,1525369
iprotocol.4,ufscc,64,1.000,2015-11-25.20:32:24,1037386,3290916,11071177,6416119,22613446,1,0,6970346,4037857,5369386
iprotocol.5,ufscc,64,5.070,2015-11-25.20:32:30,11018902,31071582,104572634,46634930,162176024,1,0,60177881,30400456,41909489
krebs.4,ufscc,64,0.400,2015-11-25.20:32:33,1047405,1047405,5246321,1102471,5547039,1,0,4252784,0,1102471
lamport.5,ufscc,64,0.340,2015-11-25.20:32:35,140496,1066800,3630664,1243653,4253883,1,0,691293,2037740,1122176
lamport.6,ufscc,64,1.020,2015-11-25.20:32:40,1371572,8717688,31502176,10134188,36652213,1,0,6358825,17985903,8974068
lamport_nonatomic.4,ufscc,64,0.520,2015-11-25.20:32:46,1,1257304,5360727,1412898,6034247,1,157539,0,4007453,1276569
lann.3,ufscc,64,0.510,2015-11-25.20:32:49,224688,1832139,8725188,1917454,9122999,1,0,786170,6181121,1846751
leader_election.5,ufscc,64,1.170,2015-11-25.20:33:00,4803952,4803952,28064092,4837108,28210448,1,0,23294471,0,4837108
leader_filters.5,ufscc,64,0.330,2015-11-25.20:33:04,1572886,1572886,4684565,1620199,4856681,1,0,3167889,0,1620199
leader_filters.7,ufscc,64,1.910,2015-11-25.20:33:08,26302351,26302351,91692858,26460832,92356479,1,0,65628259,0,26460832
lifts.7,ufscc,64,0.840,2015-11-25.20:33:15,136013,5126781,13631916,6296716,16847668,1,0,645812,8904231,5515172
lifts.8,ufscc,64,1.370,2015-11-25.20:33:23,1592420,12359648,31993172,14891896,39024393,1,0,5249945,16779706,13254107
lup.3,ufscc,64,0.420,2015-11-25.20:33:26,1,1948617,3621672,2261412,4245827,1,0,0,1892047,1993781
lup.4,ufscc,64,0.950,2015-11-25.20:33:31,1,7479540,13974930,8527235,16115806,1,0,0,7233635,7626515
msmie.4,ufscc,64,2.700,2015-11-25.20:33:46,414699,7125441,11056210,12252292,31670715,1,0,897817,10994026,9433002
needham.4,ufscc,64,0.720,2015-11-25.20:33:51,6525019,6525019,22203081,6549917,22470616,1,0,15769578,0,6549917
peterson.4,ufscc,64,0.370,2015-11-25.20:33:53,29115,1119560,3864896,1219063,4232065,1,0,185337,2656946,1174478
pgm_protocol.6,ufscc,64,0.880,2015-11-25.20:33:57,2659121,2659550,8510552,3541976,11039711,1,0,6527680,146,3541976
pgm_protocol.8,ufscc,64,1.120,2015-11-25.20:34:02,3067750,3069390,7125121,4600372,10507897,1,0,4953742,341,4600370
production_cell.5,ufscc,64,0.830,2015-11-25.20:34:05,1,4211856,13072120,4829074,15262162,1,0,0,9138906,4280035
public_subscribe.2,ufscc,64,0.480,2015-11-25.20:34:09,287436,1846603,6087556,2137731,7049098,1,0,1288056,3228394,1939610
public_subscribe.3,ufscc,64,0.450,2015-11-25.20:34:13,287436,1846603,6087556,2145888,7078296,1,0,1292738,3226186,1941096
public_subscribe.4,ufscc,64,0.450,2015-11-25.20:34:16,287436,1846603,6087556,2161801,7132723,1,0,1295883,3246654,1947069
resistance.1,ufscc,64,7.120,2015-11-25.20:34:24,3,13762624,32052024,31216978,74308623,1,0,1,28593604,22579058
rether.4,ufscc,64,0.480,2015-11-25.20:34:28,97332,1157052,1535386,1554044,2076284,1,0,82741,502334,1297846
rether.5,ufscc,64,0.740,2015-11-25.20:34:32,2,3017044,3302351,4957307,5459345,1,0,0,943858,3630693
rether.6,ufscc,64,1.030,2015-11-25.20:34:40,478204,5919694,7822384,7950560,10594082,1,0,316070,2618352,6596665
rether.7,ufscc,64,0.930,2015-11-25.20:34:49,2,4789409,5317199,7745249,8626504,1,0,0,1678816,5649706
schedule_world.2,ufscc,64,0.810,2015-11-25.20:34:52,26018,1570340,14308706,2030805,22044519,1,0,1928329,12353294,1735504
sorter.3,ufscc,64,0.740,2015-11-25.20:34:55,1177164,1288478,2740540,1904366,3997278,1,356293,1264707,230757,1874167
sorter.4,ufscc,64,1.950,2015-11-25.20:34:59,6857056,13184427,27051822,20729656,43373332,1,3882104,6223034,9545581,18161172
synapse.4,ufscc,64,0.590,2015-11-25.20:35:05,585635,2292286,4921830,2484880,6802300,1,0,299936,2758393,2380754
synapse.7,ufscc,64,1.000,2015-11-25.20:35:12,2891451,10198141,19893297,10584950,22132098,1,0,2029022,8342379,10371725
szymanski.3,ufscc,64,0.370,2015-11-25.20:35:15,8,1128424,4234041,1254769,4717522,1,0,100599,3136091,1195835
szymanski.4,ufscc,64,0.530,2015-11-25.20:35:18,8,2313863,8550392,2451859,9078308,1,0,134214,6238260,2390916
telephony.4,ufscc,64,1.830,2015-11-25.20:35:25,411677,12291552,64110312,13527862,70897377,1,0,14103798,39488942,12568615
telephony.7,ufscc,64,2.610,2015-11-25.20:35:33,1218609,21960308,114070470,23695961,123816588,1,0,32409331,61980028,22326268
adding.3,renault,64,0.440,2015-11-25.20:35:35,1894376,1894376,2921634,3943479,6639070,1,-1,-1,-1,-1
adding.4,renault,64,0.670,2015-11-25.20:35:38,3370680,3370680,5201282,7619455,12867257,1,-1,-1,-1,-1
adding.5,renault,64,0.820,2015-11-25.20:35:40,5271456,5271456,8135364,10303958,17282990,1,-1,-1,-1,-1
adding.6,renault,64,1.060,2015-11-25.20:35:43,7609684,7609684,11746148,14647090,24447080,1,-1,-1,-1,-1
at.3,renault,64,9.680,2015-11-25.20:35:55,1,1711620,6075360,109467403,388560306,1,-1,-1,-1,-1
at.4,renault,64,40.090,2015-11-25.20:36:37,1,6597245,25470140,422192689,1629972862,1,-1,-1,-1,-1
bakery.5,renault,64,48.110,2015-11-25.20:37:27,1000072,7866401,27018304,398910516,1380972151,1,-1,-1,-1,-1
bakery.6,renault,64,70.580,2015-11-25.20:38:41,2636212,11845035,40400559,544365069,1885242086,1,-1,-1,-1,-1
bopdp.3,renault,64,0.400,2015-11-25.20:38:45,1023793,1040953,2747408,2390547,7024832,1,-1,-1,-1,-1
brp2.6,renault,64,20.290,2015-11-25.20:39:07,25312,5742313,9058624,365905607,577421877,1,-1,-1,-1,-1
brp.4,renault,64,37.950,2015-11-25.20:39:49,1696242,12068447,25085950,658022561,1374724106,1,-1,-1,-1,-1
brp.5,renault,64,58.470,2015-11-25.20:40:50,2500602,17740267,36903290,967136464,2022005022,1,-1,-1,-1,-1
cambridge.6,renault,64,19.800,2015-11-25.20:41:12,8413,3354295,9483191,214144924,605993336,1,-1,-1,-1,-1
